,,,,2002,to,2010,,,
State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Gujarat,Rajkot,Gondal,Garlic,Spices,596.8,505,2480,1055,2/13/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,452.4,505,2430,1105,2/14/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,487.9,505,3105,1655,2/17/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,358.8,580,2955,1605,2/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,3.1,555,3005,1555,2/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,245.7,505,2755,1405,2/22/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,335.6,555,3305,1255,2/23/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,375.2,605,4030,1755,2/24/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,440,505,3180,1255,2/25/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,345.7,505,3105,1355,2/27/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,326.4,505,2880,1355,2/28/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,234,505,3305,1605,03-01-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,223.8,530,3055,1605,03-02-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,167.2,555,2555,1455,03-03-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,268.6,505,2705,1205,03-04-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,274.5,505,2730,1255,03-06-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,123.6,530,2455,1255,03-09-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,117.6,505,3005,1355,03-10-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,145.3,505,2805,1505,03-11-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,98,505,2480,1255,3/14/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,191.2,505,2830,1355,3/15/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,62,705,3380,1505,3/16/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,197.9,505,2605,1505,3/17/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,251.5,1605,4805,3005,3/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,171.2,1605,4805,3605,3/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,226.2,1855,5330,3755,3/22/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,139.3,2255,4655,4055,3/23/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,145,2105,4655,3255,3/24/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,267.3,2255,6405,4255,04-03-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,251,2355,5155,4005,04-04-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,292.4,2005,5405,3855,04-05-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,264.1,2255,5755,3755,04-07-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,292.8,255,6105,4005,04-10-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,224,2255,5755,3855,04-11-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,266,2255,6105,4055,04-12-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,256.8,2505,5805,4105,4/13/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,120.9,2255,5105,4055,4/17/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,240.6,2105,6305,4205,4/19/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,190.8,1555,5755,4355,4/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,42.4,1805,5055,3905,4/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,191.6,1855,6105,3855,4/24/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,459,1505,6355,4255,4/25/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,190,1755,6305,3955,4/26/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,178.5,1505,7555,4405,4/27/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,153.7,1555,7405,4605,4/29/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,151.7,1705,7105,4205,05-01-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,127.2,1755,6705,4555,05-02-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,189.7,1755,6705,4905,05-03-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,106.5,2105,6855,4255,05-04-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,156.4,2155,6855,4255,05-06-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,107.2,2655,7105,4355,05-08-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,135.6,2605,7205,4455,05-09-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,151.2,1755,6805,4755,05-10-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,120.1,1755,6755,4755,05-11-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,106.8,2505,7155,4405,5/13/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,128.9,2755,7405,4505,5/15/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,106.5,2255,6955,5005,5/16/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,110.1,2705,7005,4505,5/17/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,103.2,2505,6755,4355,5/18/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,984,3005,7055,4855,5/19/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,85.6,2955,6855,4755,5/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,92.4,2905,7155,4655,5/22/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,125.8,2555,6805,4755,5/23/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,93.7,2405,6705,4855,5/24/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,112.4,2805,7005,4705,5/25/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,104.8,2855,6805,4605,5/26/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,63.8,2455,6955,4755,5/27/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,101.2,2705,6955,4855,5/29/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,81.4,2755,7255,5005,5/30/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,105.2,2655,6455,4955,06-01-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,95.6,3005,7205,4855,06-02-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,73.2,2505,6905,4905,06-03-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,126.7,3055,7105,4955,06-05-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,120.8,3455,7505,5105,06-06-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,173.2,3305,7255,5255,06-07-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,163.2,3005,7355,5255,06-12-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,106.6,2955,7355,5255,6/13/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,15.1,3705,6255,5055,6/17/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,83,405,1505,1105,6/19/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,191.2,4155,10405,7955,8/31/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,158.4,4955,10805,8505,09-12-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,200.4,4605,10905,8405,9/13/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,270.8,7005,12205,9355,9/18/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,246.8,6305,12055,9355,9/19/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,180.4,6005,11855,9005,9/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,142.8,6255,11505,8905,9/22/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,171.2,6055,11305,8805,9/23/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,113.7,5955,10705,8755,9/26/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,209.4,5055,11655,8605,9/27/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,202,5005,11655,8655,9/29/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,207.6,5155,10955,8705,9/30/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,164,5005,9955,8305,10-02-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,181.4,5155,11705,8505,10-03-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,168.8,5555,11705,8905,10-05-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,173.6,5205,11655,8805,10-06-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,124,5405,11655,8655,10-07-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,104.8,4955,10255,7755,10-09-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,242.9,5105,10905,8105,10-11-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,240.4,4955,10505,7755,10-12-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,220,4955,10505,7805,10/14/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,237.6,4905,11305,7755,10/16/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,177.2,5005,11405,8005,10/17/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,223.2,4955,11455,8305,10/19/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,107.3,4955,10555,8205,10/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,185.8,4955,10655,8455,10/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,174.9,4955,11355,8655,10/23/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,242.4,5405,12055,9055,10/26/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,211.7,5955,12805,9405,10/27/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,219.3,5705,12255,9405,10/28/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,263.6,6105,12855,9455,10/30/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,154.2,6305,12655,9255,10/31/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,256,6955,13905,10005,11-01-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,256,6005,13805,10105,11-02-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,290,6055,13355,10055,11-03-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,207.6,6005,13055,10055,11-04-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,431.2,7955,15005,11005,11-07-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,369.5,7605,15155,11155,11-08-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,97.2,7455,15405,11305,11-09-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,266.4,9305,15505,12105,11/18/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,278.4,8955,15755,12355,11/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,266,9505,16855,12705,11/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,306,10355,17355,12655,11/22/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,220.5,9955,16505,12805,11/23/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,298.8,9505,17505,13105,11/24/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,314.4,10605,19055,14205,11/25/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,303.6,12605,20005,16105,11/28/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,272.9,10955,18955,16255,11/30/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,245.6,10755,17905,15155,12-01-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,252.7,10405,19105,15755,12-04-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,261.8,10405,18705,15655,12-05-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,208,10005,18655,14905,12-07-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,170.8,9955,18855,14955,12-09-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,252.4,10805,18355,15005,12-11-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,302,10205,18355,15105,12-12-2023
Gujarat,Rajkot,Gondal,Garlic,Spices,250,9605,18955,15005,12/13/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,79.2,9955,18155,15105,12/14/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,229.6,9955,18255,15005,12/15/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,272.4,10255,18955,15055,12/16/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,246.2,9955,18105,15105,12/18/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,251.2,8955,17855,14955,12/19/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,163.2,8955,18105,14755,12/20/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,174.4,8755,17155,14005,12/21/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,169.2,8505,17655,14105,12/22/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,183.6,9355,17005,14705,12/26/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,172.2,8955,17705,14655,12/27/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,162.8,9255,17605,14405,12/28/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,295.6,8505,17055,14255,12/29/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,211.6,8955,17705,14155,12/30/2023
Gujarat,Rajkot,Gondal,Garlic,Spices,248,9255,17205,15055,01-01-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,140,9955,18455,15705,01-02-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,244.9,12455,21905,17255,01-03-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,234.4,14955,22855,18255,01-04-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,205.4,13705,22105,17755,01-05-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,232.8,13955,21055,17805,01-06-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,223.2,14005,20455,17955,01-08-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,246.4,13955,20605,17755,01-09-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,196,14705,20905,17505,01-10-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,101.6,11955,18705,14455,01-11-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,157.8,11855,18405,14905,01-12-2024
Gujarat,Rajkot,Gondal,Garlic,Spices,111.2,10205,17255,13505,1/13/2024
Gujarat,Rajkot,Gondal,Garlic,Spices,232,9205,17955,14355,1/16/2024
Gujarat,Rajkot,Gondal,Garlic,Spices,168.8,12255,19955,16255,1/17/2024
